u0_atom,molecules
-1009.94,O=S1(=O)CC=CN1
-1752.4,C#CC=CC(C)C
-1913.22,CC=CC=CCC
-1664.61,CCC(C)=CC#N
-1277.37,CC(O)CN
-1428.21,C#CC(C=C)=NO
-1716.02,COC=C(C)CN
-1404.28,C[CH][N]OCC
-1539.91,C#CC(=CC)OC
-1232.58,CC(=O)C#CC=O
-1551.13,C=CC[CH][N]OC
-1316.09,C=CC#CC=C
-1255.59,NCC=CC(=O)O
-1792.38,O=C1C2CNC1C2
-1405.97,CON=C(C)C
-1508.17,CC(O)C[CH][N]O
-1276.16,CCC(C)=O
-1458.71,CCC(=O)NC
-2049.91,CCN(C)C(C)C
-1783.36,[CH2][N]OCCCN
-1454.41,N#CCCCC=O
-1710.94,C=CC=C(C)CO
-1868.2,CCC(O)CCN
-1896.03,CCC(C)(C)C
-1119.24,CC(C)=NO
-1412.14,CN(C=O)CC=O
-1352.79,CC=CC(C)(C)N
-1753.95,CNC(=O)C(C)C
-1227.06,C#CC(=C)OC=O
-1891.76,C#CCCCCC
-1629.72,CC(CN)C(N)=O
-1932.28,CC(CN)CCN
-1424.56,C=CC(=N)NOC
-1727.5,CC(=O)C=C(C)C
-1571.43,CC(C)ONC=N
-1659.04,C=CN(C=N)CC
-1576.91,CC1C=NOC1C
-1703.72,C=CCC=CCO
-1632.27,CC(N)CC(N)=O
-1422.17,C=C(C)C#CC=O
-1314.44,C=CC(=O)NC
-1655.09,CC=CC(O)CO
-1147.12,C#CS(=O)(=O)CC
-1326.49,C#CC(C#N)C=O
-1723.47,C=C(C)C(O)CN
-564.21,C=C
-1935.18,CC(C)(N)CCN
-1569.24,CO[CH][N]N(C)C
-1283.59,N#CC(N)=CC=O
-1600.79,C=CC(=O)N(C)C
-1747.8,C#CC(C)C=CC
-1393.27,CC=CC(=O)C=O
-1471.89,CC[CH][N]NC=O
-1638.62,C=CCOCCO
-1379.81,CCC1OC=NO1
-1913.79,C=CC(C)NCC
-1767.83,CC#CC(N)CC
-1231.26,C=CC1OC=NO1
-1251.24,CC=COC
-1407.43,CC(C#N)CC#N
-1414.07,CCC(C)=NO
-1686.22,CC(=O)OC(C)C
-1485.74,CCC(=O)C(=N)N
-1690.79,CCCOCC
-1457.41,C#CCC(O)C#N
-1754.89,CCN(C)CC
-1517.02,C=C(CO)CC=O
-1501.2,C#CC(C#C)C#N
-1462.42,C=CC(C=O)=CN
-1547.75,C#CC(O)C=CC
-1444.18,CC([CH]N)=C[N]O
-1532.01,CC(C)C(=O)C=O
-1721.78,NCC=CCCO
-1718.79,C#CC(=O)C=CN
-1457.02,C=CN(C=O)NC
-1251.48,[CH2][N]OCC=C
-1517.49,C=C(C=O)OCC
-1282.81,N[N]C=C[CH]CO
-1861.9,CC(C)CCC=O
-1565.88,[CH2][N]OC(C)CN
-1442.47,C=CC(=NN)OC
-1655.68,COC(CN)CO
-1919.54,CCC=C(C)C#N
-1905.45,C=C(C)C(=C)CC
-2191.85,C[C]1S[N]N=C1C
-1420.14,C#CC(N)C(=O)O
-1576.39,C=CC(=C)CC=O
-1994.13,CC(O)C(C)(C)C
-1448.7,C=C(C#N)COC
-1423.14,C=C(C)CC=O
-1223.38,C#CCO[CH][N]O
-1696.86,CCC#CC(C)O
-1715.78,C=CC(C)(C)C=O
-1318.51,C=CC(C#N)C=O
-1746.83,C#CCC(C)C=C
-1579.2,CCO[CH][N]NC
-1214.72,C=COCC=O
-1458.78,C#CC=CC#CC
-1861.74,CCC(C)(C)C=O
-1521.04,CC(C)N(O)C=O
-1665.67,CC(O)CCC=O
-1507.77,CCCCCCN
-1169.02,C#CC(C#N)=NO
-1148.4,N#CC=C(N)C#N
-1763.55,CCNC(C)C
-1302.65,CO[N][CH]CC#N
-1582.2,CC1=NOC(C)C1
-1317.4,C#CC(N)C=C
-1566.33,CC#CC(C)C=O
-1349.47,COC=CCO
-1464.53,CC#CCNC
-1270.08,CCCC=O
-1763.61,C#CCC(N)CC
-1466.67,CNCC(O)C#N
-1448.23,C#CC(C#C)NC
-1422.61,CCNC(=O)C=O
-1791.51,CC=CC(N)CN
-1557.43,CNCC#CCO
-1088.49,C#CCC(=O)O
-1891.5,C#CC(CC)CC
-1356.26,CCOCC=O
-1389.8,C[CH][N]OC(C)=O
-1497.92,[CH2]C(C=C)=C[N]N
-1466.4,CCNCC
-1748.27,C#CC(C)C(=C)C
-1482.23,C=CC(=C)CN
-1682.72,C#CCCCOC
-1597.85,CCN(C=O)NC
-1266.16,C#CC(=N)N(C)O
-1273.77,C=CS([O])([O])OC
-1554.79,CCOCC(N)=O
-1524.15,CNCC=CC#N
-1698.71,CC(C)C(C)O
-1439.5,C=CN(O)C(C)=N
-1378.33,[CH2][N]NC(C)C#N
-1365.61,CC(C#N)C(N)=O
-1407.59,C=CC(O)C=C
-1259.05,C=C(CO)C(N)=O
-1767.5,C=CCNCC=C
-1292.77,C#CC#CCC
-1161.23,C=C(C)C
-1760.42,CCCCC(N)=O
-1534.51,C=CCC(=O)OC
-1723.89,C=C(CN)CCO
-2050.56,CCC(C)=C(C)C
-1631.36,C#CC(N)CCN
-1554.08,CCC=CCO
-1763.71,C=CC(=C)C(=C)C
-1538.53,C=CC(=O)OCC
-1850.72,C=C(C)OCCC
-1375.66,C=CC(=O)N(C)O
-1452.21,C=C(C)OCC#N
-1545.31,C=C(C)CC(=O)O
-1431.75,CC(=O)N(C)C=O
-1566.56,CO[N][CH]C(C)N
-1486.14,CCC#C[CH][N]N
-1849.94,C=CCC(O)CC
-1362.85,C=CN(C)C=N
-1620.3,CN(C)CC(N)=O
-1291.9,C#CC(C)(O)C#N
-1621.99,C=CC(N)CC
-1934.27,CC(N)CCCN
-1768.93,CCC(C)(C)N
-1841.45,C=CCOC(C)C
-1349.82,CN(C=O)CC#N
-1269.63,N#CCNCC#N
-1717.28,C=C(OC)C(C)N
-1466.18,C#CCCCN
-1900.69,C=CC(C)(C)C=C
-1469.15,C=COCC(=N)N
-1459.47,CC=C(C)C
-1643.48,[CH2][N][N][CH]C(C)C
-1003.91,C#CCC
-1539.55,C=C(C)OC(C)=O
-1547.63,C=CCC#CCO
-1178.33,CC(=O)CC#N
-1625.21,C#CCNCCN
-1398.16,CCC#CCO
-1427.95,C=CC(=O)C#CC
-1722.86,C=CC(C)(N)CO
-1660.8,OCC1CCOC1
-1328.29,C=C(C=O)CC#N
-1601.97,CC(O)C(C)C#N
-1376.59,CC=CS([O])([O])O
-1551.53,C=COC(C)C
-1564.39,CCN(C=N)OC
-1574.89,CC(C)(O)CN
-1844.87,COC(C)=C(C)C
-1760.75,CNCC(C)C
-1745.44,CC(C)N(C)C=O
-1545.57,CC=C(C)C(=O)O
-1922.02,CC(N)CN(C)C
-1384.44,C=CN(O)C(C)=O
-1252.07,CC(N)=CC#N
-1614.34,C#CC=C(C)C=C
-1499.52,CC(C)C#CC#N
-1468.54,N#CC1CCOC1
-1771.21,CC(C)=NN(C)C
-1434.55,C=CN(C)[CH][N]O
-1287.52,NC(=O)CCCO
-1577.79,[CH2][N]NC(C)CO
-1667.61,CCNCCC#N
-1444.4,C#C[C]1C=N[N]S1
-1372.73,C#CC(C#C)OC
-1912.62,C=C(C)C=CCC
-1529.58,CC(C=O)CC=O
-1483.17,[CH2][N]OCCOC
-1227.48,CC(C)S(N)(=O)=O
-1579.68,C=CCNCC=O
-1432.27,C=C(C)C(C)=O
-1381.73,CCC(=O)[CH][N]O
-1437.73,CO[N]C=C[CH]N
-1381.59,CC=CN(O)C=O
-1552.34,C#CCC(O)CN
-1097.08,C#C[CH][N]OC
-1406.54,C=C(NC=O)OC
-1781.51,CC(C)C[CH][N]N
-1453.35,C#CCNC(C)=O
-1847.05,C=C(CCC)OC
-1799.4,CCN(C=N)CC
-1581.66,CNN=C(C)OC
-1543.15,C=C(CC)C(=O)O
-1664.61,CC(C)(C=O)CO
-1651.55,CCC(C=O)OC
-2064.19,CC(C)C(C)(C)N
-1132.96,C=CC(C)=O
-1556.66,C=C(C#CC)CO
-1682.78,C#CC(C)COC
-1704.48,C=CCC(O)C=C
-1264.38,CC=C(C#N)C#N
-1457.72,COC(C)=CC#N
-1430.54,CNC(C)C=O
-1638.11,[CH2]C(C)=C[N]NC
-1563.63,CC=CS(C)(=O)=O
-2049.81,CC=C(CC)CC
-1724.6,CCC(C)=CC=O
-1262.44,COCCN
-1446.75,NCC1=NOCC1
-1624.5,CCC=CCN
-1784.41,CCNN=C(C)C
-1745.69,CCCN(C)C=O
-2063.28,CCC(C)(N)CC
-1443.74,CC(=O)NC(C)=O
-1515.02,C=CC(=C)CC#N
-1724.08,CC(C)C=CC=O
-1927.87,CCCNCCN
-1296.55,COCCC#N
-1536.8,CC(C)=COC=O
-1499.73,CON=C(C)OC
-1302.22,[CH2][N]OCCC#N
-1703.97,C=CC(=CC)OC
-1346.38,[CH2][N][N][CH]C#CC
-1396.28,C=CC(=O)C(C)=O
-1367.03,C#CCC(C)C#N
-1327.62,Cc1csc(=O)[nH]1
-1858.93,CCC(CO)NC
-1176.23,C=CC(C#N)=NO
-1259.54,[CH2]C=C[N]OC
-1553.33,COCC#CCN
-1512.57,C=CC(C#N)C=C
-1424.38,NCC=CCO
-1914.11,C=C(C)CCNC
-1454.24,C=COCCC#N
-1570.47,C[C](C)C=C[N]O
-1323.8,C#CCS([O])([O])O
-1463.15,C=NN(C=O)CC
-1775.27,C=CCC=CCN
-1160.91,CNC(C)=O
-1726.35,CCC=C(C)C=O
-1755.17,CC(C)=C(C)C
-1266.14,NCC#CCO
-972.49,CC#CC=O
-1547.65,C#CC(O)C(=C)C
-1457.69,C#CC(C)C(N)=O
-1485.53,CC(C)[CH][N]N
-1433.7,C=C(C)N(O)C=N
-1228.25,C=CCS(C)(=O)=O
-1211.43,C#CC(O)CCN
-1705.55,C=CC(O)C=CC
-1560.03,CNC[CH][N]OC
-1576.85,C=CCC(=C)C=O
-1524.29,CC1(C)OCC1=O
-1494.64,CNC(=O)C=CN
-1460.0,C=C(NC=N)OC
-1376.91,C#CCOCC#C
-1713.29,CC=CC=CCO
-1700.43,C=CC(C=C)CO
-1466.33,CN=C(C=O)NC
-1308.31,C#CS(=O)(=O)C#N
-1749.78,C#CCCC=CC
-1373.73,[CH2]C(C=O)=C[N]O
-1265.45,C#CCCC=O
-1410.34,CCNC(=N)C#N
-1763.37,[CH2][N]N(CC)CC
-1715.95,C=CCC(C)C=O
-1916.01,CNCC=C(C)C
-1719.69,C=C(C)CCC=O
-1839.52,C=C(CC)COC
-1463.49,CC(C)C(N)=O
-1722.83,C=C(CO)CCN
-1547.29,CC(N)COC=O
-1409.41,C=CC=COC
-1745.35,C#CC(C=C)CC
-1496.97,[CH2][N][N][CH]CC=C
-1272.45,C[CH]C=C[N]O
-1458.12,C=C(C)CC
-1527.53,CC(=O)C=CCO
-1314.1,C#CC=CC(N)=O
-944.51,C#CS(C)(=O)=O
-1685.76,CCC(C)C(=O)O
-1911.6,C=CC(C)(C)NC
-1490.19,CC(=O)N(C)C=N
-1497.64,[CH2][N]OCC(C)O
-1421.77,C=CC#CCC=O
-1852.6,C=C(C)C(C)(C)O
-1268.15,C1CCOC1
-1492.36,C#CC(O)C(C)O
-1432.78,C=CN=C(C)NO
-1657.07,NCC(CN)CO
-1189.07,CC(C)CC(C)C
-2063.64,CCCC(N)CC
-1553.18,C=CCO[N][CH]C
-871.19,CNC
-1569.66,CCC(=N)NOC
-2064.75,CCCC(C)(C)N
-1624.54,C=C(C)CCN
-1275.89,CC#CC(C)=O
-1770.27,CC#CC(C)(C)N
-1512.49,CCCONC=O
-1465.83,C=CC(O)CC#N
-1787.75,C=CC(CN)CN
-1307.02,N#CCCCO
-1774.92,C=CC(N)C(=C)C
-1538.25,C=COC(=O)CC
-1671.44,CC(O)C(O)CN
-1366.13,[CH2][N]N(C)CC#N
-1844.66,CCCC=COC
-1503.28,CCC(=NO)OC
-1364.28,C1=NOCCCO1
-1755.39,C=CC(C=C)C=C
-1626.77,CCNCC(N)=O
-1270.27,C#CCC(C)=O
-1891.72,C#CC(C)CCC
-1691.42,C#CC(O)CCC
-808.87,CCO
-1566.5,[CH2]C(=C[N]O)CC
-1558.58,C#CC1CCCO1
-1174.94,N#CCCC=O
-1584.04,C=CC=C(C)C=O
-1621.45,C=CC(C)CN
-1568.62,OCC1C=NOC1
-1755.19,C#CCNCCC
-1208.21,C#CCNC=N
-1369.28,O=c1cconc1
-1608.07,C#CCC=CC=C
-1936.69,CC(N)C(C)(C)N
-1920.21,CC=C(CC)CN
-1356.06,C=CC=CCC#N
-1686.62,CC(C)CC(=O)O
-1573.23,CCCC(C)=O
-1329.29,C=CC(=O)CC#N
-1352.82,C=C(CO)CO
-1450.19,CC1=NOCC1N
-1351.27,[CH2][N][N][C](C)C
-1511.72,CCOC(C)=NO
-1410.66,C#CC(C=C)C=O
-1160.48,C#CC#CCN
-1781.15,CCC(C)=NNC
-1466.65,C#CC(C)CN
-1722.74,C=C(C=O)CCC
-1660.33,CN(C)CCC#N
-1444.04,[CH2][N]NCCC=O
-1229.19,C#CC(=O)CC=O
-1593.4,CN(C)C=CC=O
-1779.47,C[CH][N]NCCC
-1680.8,COC(=O)C(C)C
-1429.78,CNCCC=O
-1304.85,C#C[CH][N]OC=O
-1719.99,CC=CC(C)C=O
-1364.59,OC[CH]C=C[N]O
-1471.49,CC(C=O)CC#N
-1782.15,C=CCNCCN
-2052.19,CC(C)=CC(C)C
-2058.97,CCNC(C)(C)C
-1057.9,CCCS(N)(=O)=O
-1540.99,CCC(=O)C(C)=O
-1449.32,CC=COCC#N
-1247.46,C#CC(=C)OC
-1472.08,CC#CC(C)N
-1754.54,C#CC(C)=C(C)C
-1605.95,CCC(=O)NNC
-1753.9,CC(C)N(C)C
-1730.71,CNCC(N)CO
-1614.85,CN(C)C(=O)CN
-1330.99,[CH2]C=C[N]NC=O
-1763.5,C=CC(C=C)=CC
-1373.53,CC([CH][N]O)C=O
-1163.8,C#CCC(=O)NN
-1513.2,CN1CC=CC=N1
-1357.53,ON=C1C=CCO1
-1312.8,[CH2][N][N][C](C)C=O
-1277.57,CC1C=NOC1
-1609.24,CNC(=N)C(C)O
-1696.16,CC(C)CCO
-1867.38,CCCC(N)CO
-1690.73,C#CC(C)CCO
-1917.23,C=CC(N)C(C)C
-1532.25,CCCC(=O)C=O
-1460.16,C=CC(=O)N(C)N
-1554.6,COC(=O)N(C)C
-1452.85,C#CCN(C)C
-1519.2,CCONC(C)=O
-1740.29,CC(O)C(N)CN
-1524.47,C=CCC(=O)CO
-1089.61,C#CC(C#N)C#N
-1239.16,C#CC(=C)C(=O)O
-1557.98,C#CC(C)(C)C=O
-1848.59,C=C(CO)C(C)C
-1540.44,C#CC(=C)COC
-1466.88,C=CN(N)C(C)=O
-1503.06,CN=C(C)NC
-1805.7,CC(C)(C)NC=N
-1028.25,C=CCN
-2046.05,C=CC(C)(C)CC
-1609.38,CC(=O)C=C(C)N
-1395.04,C#CCO[N][CH]C
-1667.71,CCC(C)(O)C=O
-1387.01,C#CCCOC
-1791.61,CC(C)C=CCN
-1856.03,COC(C)C(C)N
-1852.78,C=C(C)CC(C)O
-1353.07,C=CC(O)CO
-1292.86,C=C(CO)CC#N
-1724.71,C=C1CCCCO1
-1498.24,OCCCCO
-2057.64,CCCNCCC
-1505.4,C#CCC(=N)NC
-1548.03,C#CC(C)=COC
-1527.67,CCC(C=O)C=O
-1203.4,C#CS([O])([O])OC
-1577.59,C=CCC(=O)C=C
-1412.8,C=CCOC(=N)N
-1558.73,C=CC(C)=NOC
-1400.29,CCCCO
-1466.89,N#CC1CCCO1
-1994.91,CCCCC(C)O
-1314.53,C=COC=CC#N
-1723.01,C=CC(O)C(C)N
-1613.15,CCNC(=N)OC
-1373.04,CO[N][CH]C(C)=O
-1593.91,CCOC(C)C#N
-1983.22,COCCC(C)C
-1509.49,O=CC1=NOCC1
-1652.54,C=CCN(C)C=N
-1861.77,CC1COCC1C
-1232.07,CC(C=O)C=O
-1781.97,C=CC(N)CNC
-2055.34,CCC(CC)NC
-1409.18,CN(C)C(=O)C=O
-1562.73,C=COC(=C)C=C
-1845.15,CCC(C)=COC
-1382.97,[CH2][N]OC(=O)CC
-1724.69,CNC1CCOC1
-1384.49,CC1(C)OC=NO1
-1897.65,CCC#CCCC
-1560.92,C#CC(O)C(C)N
-1327.09,[CH2][N]NC(=O)C=C
-1640.35,C=CC(C)=NNC
-1577.76,CC(N)C[CH][N]O
-1588.32,C=CC=CC(C)=O
-1394.67,CNCC(=O)C=O
-1656.71,CC(C#N)N(C)C
-1648.43,CCOC=CCO
-1416.48,COC=CC(N)=O
-1683.47,CCCOC(C)=O
-1784.87,CC(=NN)C(C)C
-1345.32,[CH2][N]OCOC=C
-1398.8,CN=C(C#N)NC
-1456.37,C=CCNNC=O
-1754.97,C#CC=C(C)CC
-803.46,[CH2][N]OC
-1839.56,C=CCC(C)OC
-1508.09,CCC(CO)=NO
-1598.08,CNC(=N)COC
-1711.81,C=CC=CC(C)O
-1771.51,C=CC(=C)CNC
-1507.18,CC#CC#CCN
-1755.5,C=C(C)C#CCC
-1714.03,CNCC=CCO
-1653.93,C=CC(O)C(C)O
-1688.27,COCC(C)C
-981.05,C#CC#CC#C
-1655.44,CC(C)=C(C)CN
-1395.64,C#CC(O)CC
-1559.03,C#CC1CCOC1
-1437.67,O=S1(=O)C=CC=C1
-1211.08,N#CC(C=O)=CN
-1482.56,COCC#CCO
-1673.87,CC(=O)CC(C)O
-1849.64,C=CC(C)C(C)O
-1553.07,C#CC(N)COC
-1605.94,C=CC(C)C=C
-1401.02,C#CC(=C)OC=C
-1634.77,C#CC(C)(N)CN
-1296.13,C=CCNC(N)=S
-1459.29,CCN(C)C
-1922.06,CC=CC(C)C#N
-1543.82,CCC=CC(=O)O
-1285.86,C#CCOCC#N
-1455.32,C#CC(=C)C#CC
-1723.15,C=C(CO)C(C)N
-1221.64,C1=COC=NOC1
-1849.26,C=C(CO)CCC
-1508.36,CC(N)=CC(N)=O
-1577.22,C1=CC2OCC2C1
-1169.74,CC(C#N)C=O
-1525.39,CC(=CC=O)CO
-1464.66,C=C(OC)C(=N)N
-1912.68,C=CCNCCC
-1542.07,C#CC=CCOC
-1697.32,CO[N][CH]C(C)C
-1368.53,CC(C)=CC#N
-1327.04,C=C(C)C(=O)C#N
-1732.56,CC1COCC1N
-2056.03,CCCCCNC
-1282.77,CC1=NOCC1
-1860.52,CCCNCCO
-1524.51,CC1OC(C)C1=O
-768.02,C=CC#N
-1515.56,CCC(CC)CC
-1494.07,CC(C)C(C)CN
-1542.93,C#CCC=COC
-1707.42,C=C(C)C=COC
-1325.85,C=CCCN
-1460.73,Cc1c[nH]c(=O)s1
-1665.78,CC(C)(O)CC=O
-1053.94,C=CC#CC#N
-1316.0,C=COS(C)([O])[O]
-1571.21,CCC[N][CH]NO
-1458.86,C#CC(C)NC
-1906.2,C=CCC(C)=CC
-1646.38,C=COCCCO
-1916.23,C=CC(C)(C)CN
-1435.76,CN(C)[N][CH]C=O
-1866.88,CC1CCC(C)O1
-1505.19,C=C[CH]C=C[N]N
-1377.86,C#CCOC(C)=O
-1600.27,CCC(C)C
-1528.92,CC(C)(C=O)C=O
-1385.01,CCC(=O)OC
-1410.14,CC#CC[CH][N]O
-1421.56,C=C[CH]C=C[N]O
-1626.55,CC#CCCCN
-959.62,C#CC(=O)C#C
-1557.29,CNCCC(=O)O
-1698.47,CC#CC(C)CO
-1369.63,CCC(O)C=O
-1585.62,CC(C)O[CH][N]N
-1299.39,CC#CC(O)C#N
-831.06,C=CC=O
-1461.5,C=CC(=O)NNC
-1067.19,CC=CC#N
-1865.59,CCC(CN)CO
-1613.92,C#CC(=C)CNC
-1802.11,CCCCCC#N
-1395.15,CCOCC
-1495.04,C#CCN(C)C=N
-1463.46,C=C(C)N(N)C=O
-1484.65,C#CCC(C)=NN
-1571.53,CCC(N)CO
-1204.42,C#CC#CC(=N)N
-1436.69,NC[CH]C=C[N]O
-1559.47,COCC(C)N
-1663.75,C=CC(=N)NCC
-2055.96,CNCCC(C)C
-1750.31,C#CCCN(C)C
-1762.34,C#CCCCCN
-1461.62,C#CCC#CCN
-1550.24,COC=C(C)C
-1503.66,[CH2]C=C(C)[N][N][CH2]
-1756.52,CCNC(=O)CC
-1406.92,NC=C(C=O)C=O
-1149.24,C#CC#CC=C
-1859.41,CNC(C)(C)CO
-1359.44,C=CC(C)C#N
-1478.31,CN=C(N)CC=O
-1746.46,C#CC(C)CC=C
-1802.15,CCCC(C)C#N
-1305.66,C#CC(C=O)=CN
-1150.39,C#CC(=C)C(N)=O
-1994.55,CCCC(O)CC
-1865.22,CC1(C)CCCO1
-1600.93,O=C1CC=CCC1
-1908.13,CC=CCC=CC
-2050.01,CCC=C(C)CC
-1636.46,CC(CN)CN
-1421.47,C#CC(C=O)=CC
-1564.2,CCCC#CC=O
-1691.77,C#CC(O)C(C)C
-1890.91,C#CC(C)C(C)C
-1655.63,C=CC(C=O)=NO
-1735.44,CC1CC(N)CO1
-1441.28,C#CCN(C)C=O
-1384.79,C#CC(C#C)CO
-1647.92,COC(C)=CCO
-1395.37,CC(=O)C=CC=O
-1328.91,CC=C(C#N)C=O
-1842.76,C=C(C)C(C)OC
-860.26,C#CC=C
-1545.09,C#CCOC(=C)C
-1578.82,CC1(C)CC=NO1
-1450.11,C=COC(C)C#N
-2062.03,CCC(N)C(C)C
-1930.47,CCC(CN)CN
-1787.86,C=CC(N)CCN
-1398.26,[CH2][N]OCCC
-1720.5,NCCC=CCO
-1174.66,CC#CCN
-1361.68,[CH2][N]OCCC=O
-1111.83,C#CC(C)=NO
-1455.85,C=CC(C)C
-1843.66,C=C(C)COCC
-1665.99,NCCOCCO
-1438.88,C=C(C)O[CH][N]N
-1783.14,CC=CC#CC#N
-1468.02,CCCC(=O)C#N
-1626.66,C=C1CC2CC1N2
-1551.9,CC=COCC
-1640.73,CC(C)(N)CN
-1686.1,C#CCCOCC
-1407.66,C#CCC(C)=NO
-1648.63,C=C(OC)C(C)O
-1716.52,C=CC(O)CCN
-1565.82,CON(C)C(C)=N
-1548.4,[CH2][N]OCCC=C
-1174.42,C#CCN[N][CH2]
-1911.24,C=CCC(C)NC
-1842.27,CC=C(C)COC
-1720.52,CC=C(C)CC=O
-1750.9,CCCCNC=O
-1546.18,CNC(=O)COC
-1635.14,C=C(COC)OC
-1549.38,CN(C)CC(=O)O
-1153.89,C=C(C#N)OC
-903.23,C#CCC#N
-1267.12,C#CC(=O)CC
-1315.23,C#CCONC=N
-1624.79,CC=CCCN
-1852.14,CC=CC(C)CO
-1516.96,CCCN(O)C=O
-1522.87,C=C(C=O)CCO
-1766.1,CCCC#CCN
-1751.29,C=CCC#CCC
-1388.3,C#CC#CC(C)O
-1534.11,C#CC(C=C)OC
-1681.63,C#CCOCCC
-1476.52,C#C[CH][N]NCC
-1493.16,C=COC=COC
-1555.51,C=C(C)CCO
-1379.89,CCN[N][CH]C#N
-1575.59,NCC#C[CH][N]O
-1653.02,COC(C)CC=O
-1451.93,C#CCNCC#C
-1299.9,C#CC(=O)NNC
-1454.71,C#CC(=C)CC
-1783.46,C=C(CN)CNC
-417.96,C
-1107.82,CC(C)O
-1552.49,CNCCOC
-1414.1,C=C(OC)C(N)=O
-1163.14,CN(C)C
-861.3,C#CC(=O)C#N
-1555.96,CC(C)=CCO
-1513.69,C1=COCCCO1
-1623.91,NCCC(N)CO
-1732.59,CCNCC(C)=O
-1283.65,C=CC(=O)C=C
-1590.5,CCC(C#N)OC
-1493.1,C#CC(=N)N(C)C
-1987.81,CCOC(C)CC
-1287.53,C=CC(C#N)CO
-1606.49,C#CC=CCC=C
-1260.65,CC#CC#CC=O
-1378.51,C=COC=CC=O
-1663.05,CC(O)C(C)C=O
-1603.22,CC(C#N)CCO
-1607.4,CCN(N)C(C)=O
-1860.91,CNCC(C)CO
-953.53,C=COC
-1861.33,CC1(C)CCOC1
-1640.49,C[CH]C=C[N]NC
-1527.34,CC=C(C=O)CO
-1490.47,C#CC(N)C(N)=O
-1719.92,CC=CCCC=O
-1780.03,C=COC(=C)CN
-1721.82,C=CC(N)C(C)O
-1379.27,CC1=NOCC1O
-1580.8,CCN[N][CH]CO
-1638.81,CC=CC[CH][N]N
-1294.93,C#CCCC#C
-1320.28,CC1=NN=COC1
-1849.77,CC=CCCCO
-1477.23,C#CCOCOC
-1369.95,CNCCC#N
-1562.46,CCC(N)C(=O)O
-1696.04,CCC(C)CO
-1623.21,C=CCC(C)N
-1387.19,CC(C)=NOC=O
-1505.31,C=CCOCC=O
-1761.46,CNC(C)(C)C
-1332.68,CC(C=O)=CC#N
-1710.3,CC(=NO)C(C)C
-1658.95,C=C(C#N)CCC
-1277.49,C#CC(C#C)C#C
-1846.84,CCC=C(C)OC
-1276.14,C#CC(=NN)OC
-1519.84,CC1=CC=NNC1
-1324.42,C#CC=CCN
-860.01,CNC=O
-1177.56,N#CC1CC=NO1
-1755.68,C#CCCCNC
-1805.02,CCCCNC=N
-1442.27,C=CC(C#N)OC
-1462.97,C=CC(N)=CC=O
-1302.66,C=CC(=O)C=CN
-1609.93,C#CCNCC=C
-1392.3,CC#CCC(=O)O
-1595.62,CCNN(C)C=O
-1652.29,CC(O)C=CCO
-1344.27,C#CC(=N)NC=O
-1563.71,C=C(C)C[CH][N]O
-1498.67,CC(=CN)C(N)=O
-1609.19,C=CCC(=C)C
-1568.79,C=CC(C=C)C=O
-1240.04,C=CC(=O)OC
-1606.54,C=CN(C=O)CC
-1660.47,CC(C)=CCCN
-1358.99,CC=C(C)CCN
-1475.95,C=C(C#N)C#CC
-1182.23,O=CCNCC=O
-1621.73,C=CCCCN
-1465.04,C=CC#CC#CC
-1724.39,C=CC(=O)CCC
-1698.18,C=CC(=C)COC
-1166.9,CC#CC(N)=O
-1776.51,CCOCCOC
-1768.13,CCCC(C)N
-1550.46,C=C(C#N)CCO
-1755.5,C#CC(CC)NC
-1394.1,C#CC[CH][N]OC
-1405.85,C#CC=COC=C
-1544.23,C=CCOCC
-1546.37,C#CC(O)CC=C
-1650.55,C=CC(C)=CC#N
-1470.63,N=CNCCC=O
-1531.79,CC=CC(=O)CO
-1472.37,[CH2][N]NC(=O)CC
-1213.21,O=CCC[CH][N]O
-1558.01,C#CC(O)CNC
-1498.16,C#CCN[CH][N]C
-2051.87,CCCC=C(C)C
-1868.5,CCC(C)C(C)=O
-1781.76,CCC(OC)OC
-1525.8,COC=CC(C)=O
-1300.05,C#CCCC
-1715.32,COC=CCCN
-1698.61,CC#CC(O)CC
-1397.91,C=CC(=C)C(=O)O
-1906.7,C=CC(=C)C(C)C
-1594.02,COCCCC#N
-1374.26,C#CCCOC=O
-1544.03,CNCC(=O)OC
-1915.38,CC=CC(C)NC
-1651.32,C=C(C)OCCO
-1665.64,CC1CC(O)CO1
-1633.95,C#CCC(N)CN
-1456.81,C=CCC(O)C#N
-1426.74,C=C(C=O)CC
-1850.05,C=C(CC)OCC
-1267.5,C#CC(O)CN
-1777.07,CCC[CH][N]NC
-2045.86,C=CCC(C)CC
-1543.84,CC(=O)CC(C)=O
-1605.31,CC(O)CCC#N
-1645.53,C[CH]C(C)=C[N]N
-1363.0,C=C(C#N)CC
-1459.88,CCOC=CC#N
-1919.22,C=CC(C)(N)CC
-1564.0,CC(N)C#CCO
-1779.46,C=CC(=CC)CN
-1465.9,C=CC(=C)C=C
-1615.69,C=CC(=C)C#CC
-1750.39,C#CCN(C)CC
-1726.23,CNC(C)CC=O
-1585.54,CC(CCO)=NN
-1361.75,COC1C=NOC1
-1785.2,CCOC(C)OC
-1534.68,O=C1CNC2CC12
-1460.11,C=C(C)C#CC
-1556.03,C#CCNCC=O
